Date,y,dayofweek,month,dayofyear,weekofyear,is_weekend,lag_1,lag_7,lag_14,lag_28,lag_365,roll_mean_7,roll_mean_28
2013-02-08,850,4,2,39,6,0,859.0,869.0,866.0,847.0,867.0,862.1428571428571,851.2857142857143
2013-02-09,877,5,2,40,6,1,850.0,864.0,850.0,857.0,847.0,859.4285714285714,851.3928571428571
2013-02-10,870,6,2,41,6,1,877.0,863.0,839.0,813.0,854.0,861.2857142857143,852.1071428571429
2013-02-11,882,0,2,42,7,0,870.0,861.0,850.0,847.0,871.0,862.2857142857143,854.1428571428571
2013-02-12,860,1,2,43,7,0,882.0,856.0,862.0,837.0,879.0,865.2857142857143,855.3928571428571
2013-02-13,861,2,2,44,7,0,860.0,863.0,865.0,846.0,878.0,865.8571428571429,856.2142857142857
2013-02-14,878,3,2,45,7,0,861.0,859.0,857.0,849.0,866.0,865.5714285714286,856.75
2013-02-15,869,4,2,46,7,0,878.0,850.0,869.0,847.0,878.0,868.2857142857143,857.7857142857143
2013-02-16,878,5,2,47,7,1,869.0,877.0,864.0,852.0,866.0,871.0,858.5714285714286
2013-02-17,877,6,2,48,7,1,878.0,870.0,863.0,843.0,856.0,871.1428571428571,859.5
2013-02-18,877,0,2,49,8,0,877.0,882.0,861.0,861.0,855.0,872.1428571428571,860.7142857142857
2013-02-19,851,1,2,50,8,0,877.0,860.0,856.0,838.0,861.0,871.4285714285714,861.2857142857143
2013-02-20,888,2,2,51,8,0,851.0,861.0,863.0,836.0,863.0,870.1428571428571,861.75
2013-02-21,872,3,2,52,8,0,888.0,878.0,859.0,839.0,866.0,874.0,863.6071428571429
2013-02-22,864,4,2,53,8,0,872.0,869.0,850.0,866.0,859.0,873.1428571428571,864.7857142857143
2013-02-23,882,5,2,54,8,1,864.0,878.0,877.0,850.0,871.0,872.4285714285714,864.7142857142857
2013-02-24,882,6,2,55,8,1,882.0,877.0,870.0,839.0,881.0,873.0,865.8571428571429
2013-02-25,874,0,2,56,9,0,882.0,877.0,882.0,850.0,857.0,873.7142857142857,867.3928571428571
2013-02-26,855,1,2,57,9,0,874.0,851.0,860.0,862.0,891.0,873.2857142857143,868.25
2013-02-27,868,2,2,58,9,0,855.0,888.0,861.0,865.0,865.0,873.8571428571429,868.0
2013-02-28,880,3,2,59,9,0,868.0,872.0,878.0,857.0,873.0,871.0,868.1071428571429
2013-03-01,875,4,3,60,9,0,880.0,864.0,869.0,869.0,886.0,872.1428571428571,868.9285714285714
2013-03-02,862,5,3,61,9,1,875.0,882.0,878.0,864.0,874.0,873.7142857142857,869.1428571428571
2013-03-03,884,6,3,62,9,1,862.0,882.0,877.0,863.0,871.0,870.8571428571429,869.0714285714286
2013-03-04,873,0,3,63,10,0,884.0,874.0,877.0,861.0,882.0,871.1428571428571,869.8214285714286
2013-03-05,860,1,3,64,10,0,873.0,855.0,851.0,856.0,870.0,871.0,870.25
2013-03-06,889,2,3,65,10,0,860.0,868.0,888.0,863.0,869.0,871.7142857142857,870.3928571428571
2013-03-07,882,3,3,66,10,0,889.0,880.0,872.0,859.0,866.0,874.7142857142857,871.3214285714286
2013-03-08,883,4,3,67,10,0,882.0,875.0,864.0,850.0,884.0,875.0,872.1428571428571
2013-03-09,869,5,3,68,10,1,883.0,862.0,882.0,877.0,886.0,876.1428571428571,873.3214285714286
2013-03-10,877,6,3,69,10,1,869.0,884.0,882.0,870.0,895.0,877.1428571428571,873.0357142857143
2013-03-11,886,0,3,70,11,0,877.0,873.0,874.0,882.0,883.0,876.1428571428571,873.2857142857143
2013-03-12,878,1,3,71,11,0,886.0,860.0,855.0,860.0,878.0,878.0,873.4285714285714
2013-03-13,882,2,3,72,11,0,878.0,889.0,868.0,861.0,876.0,880.5714285714286,874.0714285714286
2013-03-14,885,3,3,73,11,0,882.0,882.0,880.0,878.0,878.0,879.5714285714286,874.8214285714286
2013-03-15,879,4,3,74,11,0,885.0,883.0,875.0,869.0,881.0,880.0,875.0714285714286
2013-03-16,882,5,3,75,11,1,879.0,869.0,862.0,878.0,885.0,879.4285714285714,875.4285714285714
2013-03-17,910,6,3,76,11,1,882.0,877.0,884.0,877.0,870.0,881.2857142857143,875.5714285714286
2013-03-18,891,0,3,77,12,0,910.0,886.0,873.0,877.0,876.0,886.0,876.75
2013-03-19,877,1,3,78,12,0,891.0,878.0,860.0,851.0,875.0,886.7142857142857,877.25
2013-03-20,881,2,3,79,12,0,877.0,882.0,889.0,888.0,881.0,886.5714285714286,878.1785714285714
2013-03-21,876,3,3,80,12,0,881.0,885.0,882.0,872.0,883.0,886.4285714285714,877.9285714285714
2013-03-22,870,4,3,81,12,0,876.0,879.0,883.0,864.0,856.0,885.1428571428571,878.0714285714286
2013-03-23,902,5,3,82,12,1,870.0,882.0,869.0,882.0,885.0,883.8571428571429,878.2857142857143
2013-03-24,868,6,3,83,12,1,902.0,910.0,877.0,882.0,875.0,886.7142857142857,879.0
2013-03-25,874,0,3,84,13,0,868.0,891.0,886.0,874.0,884.0,880.7142857142857,878.5
2013-03-26,895,1,3,85,13,0,874.0,877.0,878.0,855.0,876.0,878.2857142857143,878.5
2013-03-27,891,2,3,86,13,0,895.0,881.0,882.0,868.0,883.0,880.8571428571429,879.9285714285714
2013-03-28,897,3,3,87,13,0,891.0,876.0,885.0,880.0,887.0,882.2857142857143,880.75
2013-03-29,891,4,3,88,13,0,897.0,870.0,879.0,875.0,884.0,885.2857142857143,881.3571428571429
2013-03-30,890,5,3,89,13,1,891.0,902.0,882.0,862.0,859.0,888.2857142857143,881.9285714285714
2013-03-31,888,6,3,90,13,1,890.0,868.0,910.0,884.0,884.0,886.5714285714286,882.9285714285714
2013-04-01,891,0,4,91,14,0,888.0,874.0,891.0,873.0,884.0,889.4285714285714,883.0714285714286
2013-04-02,901,1,4,92,14,0,891.0,895.0,877.0,860.0,876.0,891.8571428571429,883.7142857142857
2013-04-03,900,2,4,93,14,0,901.0,891.0,881.0,889.0,882.0,892.7142857142857,885.1785714285714
2013-04-04,887,3,4,94,14,0,900.0,897.0,876.0,882.0,885.0,894.0,885.5714285714286
2013-04-05,877,4,4,95,14,0,887.0,891.0,870.0,883.0,863.0,892.5714285714286,885.75
2013-04-06,878,5,4,96,14,1,877.0,890.0,902.0,869.0,885.0,890.5714285714286,885.5357142857143
2013-04-07,894,6,4,97,14,1,878.0,888.0,868.0,877.0,879.0,888.8571428571429,885.8571428571429
2013-04-08,880,0,4,98,15,0,894.0,891.0,874.0,886.0,883.0,889.7142857142857,886.4642857142857
2013-04-09,900,1,4,99,15,0,880.0,901.0,895.0,878.0,882.0,888.1428571428571,886.25
2013-04-10,888,2,4,100,15,0,900.0,900.0,891.0,882.0,896.0,888.0,887.0357142857143
2013-04-11,885,3,4,101,15,0,888.0,887.0,897.0,885.0,880.0,886.2857142857143,887.25
2013-04-12,866,4,4,102,15,0,885.0,877.0,891.0,879.0,873.0,886.0,887.25
2013-04-13,874,5,4,103,15,1,866.0,878.0,890.0,882.0,866.0,884.4285714285714,886.7857142857143
2013-04-14,888,6,4,104,15,1,874.0,894.0,888.0,910.0,877.0,883.8571428571429,886.5
2013-04-15,871,0,4,105,16,0,888.0,880.0,891.0,891.0,861.0,883.0,885.7142857142857
2013-04-16,885,1,4,106,16,0,871.0,900.0,901.0,877.0,869.0,881.7142857142857,885.0
2013-04-17,874,2,4,107,16,0,885.0,888.0,900.0,881.0,877.0,879.5714285714286,885.2857142857143
2013-04-18,887,3,4,108,16,0,874.0,885.0,887.0,876.0,867.0,877.5714285714286,885.0357142857143
2013-04-19,890,4,4,109,16,0,887.0,866.0,877.0,870.0,880.0,877.8571428571429,885.4285714285714
2013-04-20,862,5,4,110,16,1,890.0,874.0,878.0,902.0,861.0,881.2857142857143,886.1428571428571
2013-04-21,867,6,4,111,16,1,862.0,888.0,894.0,868.0,880.0,879.5714285714286,884.7142857142857
2013-04-22,895,0,4,112,17,0,867.0,871.0,880.0,874.0,891.0,876.5714285714286,884.6785714285714
2013-04-23,863,1,4,113,17,0,895.0,885.0,900.0,895.0,880.0,880.0,885.4285714285714
2013-04-24,879,2,4,114,17,0,863.0,874.0,888.0,891.0,869.0,876.8571428571429,884.2857142857143
2013-04-25,878,3,4,115,17,0,879.0,887.0,885.0,897.0,867.0,877.5714285714286,883.8571428571429
2013-04-26,880,4,4,116,17,0,878.0,890.0,866.0,891.0,879.0,876.2857142857143,883.1785714285714
2013-04-27,856,5,4,117,17,1,880.0,862.0,874.0,890.0,887.0,874.8571428571429,882.7857142857143
2013-04-28,892,6,4,118,17,1,856.0,867.0,888.0,888.0,861.0,874.0,881.5714285714286
2013-04-29,885,0,4,119,18,0,892.0,895.0,871.0,891.0,876.0,877.5714285714286,881.7142857142857
2013-04-30,887,1,4,120,18,0,885.0,863.0,885.0,901.0,874.0,876.1428571428571,881.5
2013-05-01,882,2,5,121,18,0,887.0,879.0,874.0,900.0,866.0,879.5714285714286,881.0
2013-05-02,869,3,5,122,18,0,882.0,878.0,887.0,887.0,886.0,880.0,880.3571428571429
2013-05-03,886,4,5,123,18,0,869.0,880.0,890.0,877.0,871.0,878.7142857142857,879.7142857142857
2013-05-04,896,5,5,124,18,1,886.0,856.0,862.0,878.0,874.0,879.5714285714286,880.0357142857143
2013-05-05,869,6,5,125,18,1,896.0,892.0,867.0,894.0,859.0,885.2857142857143,880.6785714285714
2013-05-06,877,0,5,126,19,0,869.0,885.0,895.0,880.0,866.0,882.0,879.7857142857143
2013-05-07,867,1,5,127,19,0,877.0,887.0,863.0,900.0,865.0,880.8571428571429,879.6785714285714
2013-05-08,868,2,5,128,19,0,867.0,882.0,879.0,888.0,874.0,878.0,878.5
2013-05-09,878,3,5,129,19,0,868.0,869.0,878.0,885.0,855.0,876.0,877.7857142857143
2013-05-10,878,4,5,130,19,0,878.0,886.0,880.0,866.0,863.0,877.2857142857143,877.5357142857143
2013-05-11,845,5,5,131,19,1,878.0,896.0,856.0,874.0,847.0,876.1428571428571,877.9642857142857
2013-05-12,885,6,5,132,19,1,845.0,869.0,892.0,888.0,869.0,868.8571428571429,876.9285714285714
2013-05-13,868,0,5,133,20,0,885.0,877.0,885.0,871.0,855.0,871.1428571428571,876.8214285714286
2013-05-14,866,1,5,134,20,0,868.0,867.0,887.0,885.0,874.0,869.8571428571429,876.7142857142857
2013-05-15,865,2,5,135,20,0,866.0,868.0,882.0,874.0,875.0,869.7142857142857,876.0357142857143
2013-05-16,889,3,5,136,20,0,865.0,878.0,869.0,887.0,860.0,869.2857142857143,875.7142857142857
2013-05-17,871,4,5,137,20,0,889.0,878.0,886.0,890.0,865.0,870.8571428571429,875.7857142857143
2013-05-18,873,5,5,138,20,1,871.0,845.0,896.0,862.0,867.0,869.8571428571429,875.1071428571429
2013-05-19,866,6,5,139,20,1,873.0,885.0,869.0,867.0,877.0,873.8571428571429,875.5
2013-05-20,874,0,5,140,21,0,866.0,868.0,877.0,895.0,870.0,871.1428571428571,875.4642857142857
2013-05-21,858,1,5,141,21,0,874.0,866.0,867.0,863.0,860.0,872.0,874.7142857142857
2013-05-22,867,2,5,142,21,0,858.0,865.0,868.0,879.0,851.0,870.8571428571429,874.5357142857143
2013-05-23,875,3,5,143,21,0,867.0,889.0,878.0,878.0,862.0,871.1428571428571,874.1071428571429
2013-05-24,886,4,5,144,21,0,875.0,871.0,878.0,880.0,858.0,869.1428571428571,874.0
2013-05-25,852,5,5,145,21,1,886.0,873.0,845.0,856.0,873.0,871.2857142857143,874.2142857142857
2013-05-26,877,6,5,146,21,1,852.0,866.0,885.0,892.0,856.0,868.2857142857143,874.0714285714286
2013-05-27,840,0,5,147,22,0,877.0,874.0,868.0,885.0,856.0,869.8571428571429,873.5357142857143
2013-05-28,843,1,5,148,22,0,840.0,858.0,866.0,887.0,862.0,865.0,871.9285714285714
2013-05-29,845,2,5,149,22,0,843.0,867.0,865.0,882.0,854.0,862.8571428571429,870.3571428571429
2013-05-30,853,3,5,150,22,0,845.0,875.0,889.0,869.0,832.0,859.7142857142857,869.0357142857143
2013-05-31,861,4,5,151,22,0,853.0,886.0,871.0,886.0,858.0,856.5714285714286,868.4642857142857
2013-06-01,859,5,6,152,22,1,861.0,852.0,873.0,896.0,855.0,853.0,867.5714285714286
2013-06-02,854,6,6,153,22,1,859.0,877.0,866.0,869.0,845.0,854.0,866.25
2013-06-03,848,0,6,154,23,0,854.0,840.0,874.0,877.0,868.0,850.7142857142857,865.7142857142857
2013-06-04,864,1,6,155,23,0,848.0,843.0,858.0,867.0,856.0,851.8571428571429,864.6785714285714
2013-06-05,861,2,6,156,23,0,864.0,845.0,867.0,868.0,845.0,854.8571428571429,864.5714285714286
2013-06-06,851,3,6,157,23,0,861.0,853.0,875.0,878.0,853.0,857.1428571428571,864.3214285714286
2013-06-07,856,4,6,158,23,0,851.0,861.0,886.0,878.0,856.0,856.8571428571429,863.3571428571429
2013-06-08,863,5,6,159,23,1,856.0,859.0,852.0,845.0,835.0,856.1428571428571,862.5714285714286
2013-06-09,869,6,6,160,23,1,863.0,854.0,877.0,885.0,844.0,856.7142857142857,863.2142857142857
2013-06-10,842,0,6,161,24,0,869.0,848.0,840.0,868.0,861.0,858.8571428571429,862.6428571428571
2013-06-11,852,1,6,162,24,0,842.0,864.0,843.0,866.0,837.0,858.0,861.7142857142857
2013-06-12,851,2,6,163,24,0,852.0,861.0,845.0,865.0,852.0,856.2857142857143,861.2142857142857
2013-06-13,837,3,6,164,24,0,851.0,851.0,853.0,889.0,847.0,854.8571428571429,860.7142857142857
2013-06-14,841,4,6,165,24,0,837.0,856.0,861.0,871.0,846.0,852.8571428571429,858.8571428571429
2013-06-15,851,5,6,166,24,1,841.0,863.0,859.0,873.0,845.0,850.7142857142857,857.7857142857143
2013-06-16,851,6,6,167,24,1,851.0,869.0,854.0,866.0,839.0,849.0,857.0
2013-06-17,847,0,6,168,25,0,851.0,842.0,848.0,874.0,845.0,846.4285714285714,856.4642857142857
2013-06-18,843,1,6,169,25,0,847.0,852.0,864.0,858.0,827.0,847.1428571428571,855.5
2013-06-19,836,2,6,170,25,0,843.0,851.0,861.0,867.0,825.0,845.8571428571429,854.9642857142857
2013-06-20,845,3,6,171,25,0,836.0,837.0,851.0,875.0,858.0,843.7142857142857,853.8571428571429
2013-06-21,821,4,6,172,25,0,845.0,841.0,856.0,886.0,845.0,844.8571428571429,852.7857142857143
2013-06-22,855,5,6,173,25,1,821.0,851.0,863.0,852.0,820.0,842.0,850.4642857142857
2013-06-23,843,6,6,174,25,1,855.0,851.0,869.0,877.0,827.0,842.5714285714286,850.5714285714286
2013-06-24,840,0,6,175,26,0,843.0,847.0,842.0,840.0,839.0,841.4285714285714,849.3571428571429
2013-06-25,843,1,6,176,26,0,840.0,843.0,852.0,843.0,843.0,840.4285714285714,849.3571428571429
2013-06-26,840,2,6,177,26,0,843.0,836.0,851.0,845.0,840.0,840.4285714285714,849.3571428571429
2013-06-27,809,3,6,178,26,0,840.0,845.0,837.0,853.0,813.0,841.0,849.1785714285714
2013-06-28,838,4,6,179,26,0,809.0,821.0,841.0,861.0,836.0,835.8571428571429,847.6071428571429
2013-06-29,825,5,6,180,26,1,838.0,855.0,851.0,859.0,835.0,838.2857142857143,846.7857142857143
2013-06-30,821,6,6,181,26,1,825.0,843.0,851.0,854.0,831.0,834.0,845.5714285714286
2013-07-01,830,0,7,182,27,0,821.0,840.0,847.0,848.0,823.0,830.8571428571429,844.3928571428571
2013-07-02,833,1,7,183,27,0,830.0,843.0,843.0,864.0,815.0,829.4285714285714,843.75
2013-07-03,828,2,7,184,27,0,833.0,840.0,836.0,861.0,827.0,828.0,842.6428571428571
2013-07-04,831,3,7,185,27,0,828.0,809.0,845.0,851.0,831.0,826.2857142857143,841.4642857142857
2013-07-05,821,4,7,186,27,0,831.0,838.0,821.0,856.0,820.0,829.4285714285714,840.75
2013-07-06,818,5,7,187,27,1,821.0,825.0,855.0,863.0,827.0,827.0,839.5
2013-07-07,823,6,7,188,27,1,818.0,821.0,843.0,869.0,823.0,826.0,837.8928571428571
2013-07-08,828,0,7,189,28,0,823.0,830.0,840.0,842.0,819.0,826.2857142857143,836.25
2013-07-09,830,1,7,190,28,0,828.0,833.0,843.0,852.0,805.0,826.0,835.75
2013-07-10,829,2,7,191,28,0,830.0,828.0,840.0,851.0,813.0,825.5714285714286,834.9642857142857
2013-07-11,829,3,7,192,28,0,829.0,831.0,809.0,837.0,827.0,825.7142857142857,834.1785714285714
2013-07-12,813,4,7,193,28,0,829.0,821.0,838.0,841.0,806.0,825.4285714285714,833.8928571428571
2013-07-13,814,5,7,194,28,1,813.0,818.0,825.0,851.0,820.0,824.2857142857143,832.8928571428571
2013-07-14,810,6,7,195,28,1,814.0,823.0,821.0,851.0,835.0,823.7142857142857,831.5714285714286
2013-07-15,815,0,7,196,29,0,810.0,828.0,830.0,847.0,807.0,821.8571428571429,830.1071428571429
2013-07-16,814,1,7,197,29,0,815.0,830.0,833.0,843.0,807.0,820.0,828.9642857142857
2013-07-17,807,2,7,198,29,0,814.0,829.0,828.0,836.0,813.0,817.7142857142857,827.9285714285714
2013-07-18,816,3,7,199,29,0,807.0,829.0,831.0,845.0,813.0,814.5714285714286,826.8928571428571
2013-07-19,807,4,7,200,29,0,816.0,813.0,821.0,821.0,810.0,812.7142857142857,825.8571428571429
2013-07-20,796,5,7,201,29,1,807.0,814.0,818.0,855.0,815.0,811.8571428571429,825.3571428571429
2013-07-21,812,6,7,202,29,1,796.0,810.0,823.0,843.0,806.0,809.2857142857143,823.25
2013-07-22,809,0,7,203,30,0,812.0,815.0,828.0,840.0,825.0,809.5714285714286,822.1428571428571
2013-07-23,812,1,7,204,30,0,809.0,814.0,830.0,843.0,828.0,808.7142857142857,821.0357142857143
2013-07-24,802,2,7,205,30,0,812.0,807.0,829.0,840.0,814.0,808.4285714285714,819.9285714285714
2013-07-25,814,3,7,206,30,0,802.0,816.0,829.0,809.0,808.0,807.7142857142857,818.5714285714286
2013-07-26,813,4,7,207,30,0,814.0,807.0,813.0,838.0,819.0,807.4285714285714,818.75
2013-07-27,810,5,7,208,30,1,813.0,796.0,814.0,825.0,800.0,808.2857142857143,817.8571428571429
2013-07-28,800,6,7,209,30,1,810.0,812.0,810.0,821.0,784.0,810.2857142857143,817.3214285714286
2013-07-29,802,0,7,210,31,0,800.0,809.0,815.0,830.0,815.0,808.5714285714286,816.5714285714286
2013-07-30,812,1,7,211,31,0,802.0,812.0,814.0,833.0,805.0,807.5714285714286,815.5714285714286
2013-07-31,810,2,7,212,31,0,812.0,802.0,807.0,828.0,808.0,807.5714285714286,814.8214285714286
2013-08-01,807,3,8,213,31,0,810.0,814.0,816.0,831.0,800.0,808.7142857142857,814.1785714285714
2013-08-02,802,4,8,214,31,0,807.0,813.0,807.0,821.0,792.0,807.7142857142857,813.3214285714286
2013-08-03,803,5,8,215,31,1,802.0,810.0,796.0,818.0,807.0,806.1428571428571,812.6428571428571
2013-08-04,809,6,8,216,31,1,803.0,800.0,812.0,823.0,810.0,805.1428571428571,812.1071428571429
2013-08-05,787,0,8,217,32,0,809.0,802.0,809.0,828.0,797.0,806.4285714285714,811.6071428571429
2013-08-06,816,1,8,218,32,0,787.0,812.0,812.0,830.0,802.0,804.2857142857143,810.1428571428571
2013-08-07,791,2,8,219,32,0,816.0,810.0,802.0,829.0,795.0,804.8571428571429,809.6428571428571
2013-08-08,789,3,8,220,32,0,791.0,807.0,814.0,829.0,813.0,802.1428571428571,808.2857142857143
2013-08-09,794,4,8,221,32,0,789.0,802.0,813.0,813.0,802.0,799.5714285714286,806.8571428571429
2013-08-10,804,5,8,222,32,1,794.0,803.0,810.0,814.0,796.0,798.4285714285714,806.1785714285714
2013-08-11,793,6,8,223,32,1,804.0,809.0,800.0,810.0,803.0,798.5714285714286,805.8214285714286
2013-08-12,789,0,8,224,33,0,793.0,787.0,802.0,815.0,791.0,796.2857142857143,805.2142857142857
2013-08-13,804,1,8,225,33,0,789.0,816.0,812.0,814.0,784.0,796.5714285714286,804.2857142857143
2013-08-14,789,2,8,226,33,0,804.0,791.0,810.0,807.0,812.0,794.8571428571429,803.9285714285714
2013-08-15,797,3,8,227,33,0,789.0,789.0,807.0,816.0,807.0,794.5714285714286,803.2857142857143
2013-08-16,796,4,8,228,33,0,797.0,794.0,802.0,807.0,792.0,795.7142857142857,802.6071428571429
2013-08-17,804,5,8,229,33,1,796.0,804.0,803.0,796.0,799.0,796.0,802.2142857142857
2013-08-18,815,6,8,230,33,1,804.0,793.0,809.0,812.0,796.0,796.0,802.5
2013-08-19,787,0,8,231,34,0,815.0,789.0,787.0,809.0,799.0,799.1428571428571,802.6071428571429
2013-08-20,768,1,8,232,34,0,787.0,804.0,816.0,812.0,783.0,798.8571428571429,801.8214285714286
2013-08-21,812,2,8,233,34,0,768.0,789.0,791.0,802.0,775.0,793.7142857142857,800.25
2013-08-22,783,3,8,234,34,0,812.0,797.0,789.0,814.0,814.0,797.0,800.6071428571429
2013-08-23,794,4,8,235,34,0,783.0,796.0,794.0,813.0,785.0,795.0,799.5
2013-08-24,786,5,8,236,34,1,794.0,804.0,804.0,810.0,781.0,794.7142857142857,798.8214285714286
2013-08-25,775,6,8,237,34,1,786.0,815.0,793.0,800.0,782.0,792.1428571428571,797.9642857142857
2013-08-26,782,0,8,238,35,0,775.0,787.0,789.0,802.0,784.0,786.4285714285714,797.0714285714286
2013-08-27,785,1,8,239,35,0,782.0,768.0,804.0,812.0,773.0,785.7142857142857,796.3571428571429
2013-08-28,791,2,8,240,35,0,785.0,812.0,789.0,810.0,774.0,788.1428571428571,795.3928571428571
2013-08-29,792,3,8,241,35,0,791.0,783.0,797.0,807.0,782.0,785.1428571428571,794.7142857142857
2013-08-30,789,4,8,242,35,0,792.0,794.0,796.0,802.0,783.0,786.4285714285714,794.1785714285714
2013-08-31,785,5,8,243,35,1,789.0,786.0,804.0,803.0,788.0,785.7142857142857,793.7142857142857
2013-09-01,777,6,9,244,35,1,785.0,775.0,815.0,809.0,793.0,785.5714285714286,793.0714285714286
2013-09-02,770,0,9,245,36,0,777.0,782.0,787.0,787.0,777.0,785.8571428571429,791.9285714285714
2013-09-03,791,1,9,246,36,0,770.0,785.0,768.0,816.0,765.0,784.1428571428571,791.3214285714286
2013-09-04,777,2,9,247,36,0,791.0,791.0,812.0,791.0,788.0,785.0,790.4285714285714
2013-09-05,785,3,9,248,36,0,777.0,792.0,783.0,789.0,792.0,783.0,789.9285714285714
2013-09-06,781,4,9,249,36,0,785.0,789.0,794.0,794.0,783.0,782.0,789.7857142857143
2013-09-07,777,5,9,250,36,1,781.0,785.0,786.0,804.0,786.0,780.8571428571429,789.3214285714286
2013-09-08,783,6,9,251,36,1,777.0,777.0,775.0,793.0,788.0,779.7142857142857,788.3571428571429
2013-09-09,786,0,9,252,37,0,783.0,770.0,782.0,789.0,789.0,780.5714285714286,788.0
2013-09-10,793,1,9,253,37,0,786.0,791.0,785.0,804.0,778.0,782.8571428571429,787.8928571428571
2013-09-11,784,2,9,254,37,0,793.0,777.0,791.0,789.0,774.0,783.1428571428571,787.5
2013-09-12,785,3,9,255,37,0,784.0,785.0,792.0,797.0,783.0,784.1428571428571,787.3214285714286
2013-09-13,792,4,9,256,37,0,785.0,781.0,789.0,796.0,775.0,784.1428571428571,786.8928571428571
2013-09-14,782,5,9,257,37,1,792.0,777.0,785.0,804.0,785.0,785.7142857142857,786.75
2013-09-15,783,6,9,258,37,1,782.0,783.0,777.0,815.0,782.0,786.4285714285714,785.9642857142857
2013-09-16,762,0,9,259,38,0,783.0,786.0,770.0,787.0,788.0,786.4285714285714,784.8214285714286
2013-09-17,780,1,9,260,38,0,762.0,793.0,791.0,768.0,773.0,783.0,783.9285714285714
2013-09-18,759,2,9,261,38,0,780.0,784.0,777.0,812.0,776.0,781.1428571428571,784.3571428571429
2013-09-19,780,3,9,262,38,0,759.0,785.0,785.0,783.0,784.0,777.5714285714286,782.4642857142857
2013-09-20,774,4,9,263,38,0,780.0,792.0,781.0,794.0,781.0,776.8571428571429,782.3571428571429
2013-09-21,782,5,9,264,38,1,774.0,782.0,777.0,786.0,778.0,774.2857142857143,781.6428571428571
2013-09-22,785,6,9,265,38,1,782.0,783.0,783.0,775.0,794.0,774.2857142857143,781.5
2013-09-23,783,0,9,266,39,0,785.0,762.0,786.0,782.0,767.0,774.5714285714286,781.8571428571429
2013-09-24,780,1,9,267,39,0,783.0,780.0,793.0,785.0,791.0,777.5714285714286,781.8928571428571
2013-09-25,776,2,9,268,39,0,780.0,759.0,784.0,791.0,772.0,777.5714285714286,781.7142857142857
2013-09-26,803,3,9,269,39,0,776.0,780.0,785.0,792.0,761.0,780.0,781.1785714285714
2013-09-27,778,4,9,270,39,0,803.0,774.0,792.0,789.0,779.0,783.2857142857143,781.5714285714286
2013-09-28,776,5,9,271,39,1,778.0,782.0,782.0,785.0,767.0,783.8571428571429,781.1785714285714
2013-09-29,768,6,9,272,39,1,776.0,785.0,783.0,777.0,768.0,783.0,780.8571428571429
2013-09-30,774,0,9,273,40,0,768.0,783.0,762.0,770.0,795.0,780.5714285714286,780.5357142857143
2013-10-01,785,1,10,274,40,0,774.0,780.0,780.0,791.0,780.0,779.2857142857143,780.6785714285714
2013-10-02,786,2,10,275,40,0,785.0,776.0,759.0,777.0,778.0,780.0,780.4642857142857
2013-10-03,769,3,10,276,40,0,786.0,803.0,780.0,785.0,780.0,781.4285714285714,780.7857142857143
2013-10-04,779,4,10,277,40,0,769.0,778.0,774.0,781.0,771.0,776.5714285714286,780.2142857142857
2013-10-05,758,5,10,278,40,1,779.0,776.0,782.0,777.0,782.0,776.7142857142857,780.1428571428571
2013-10-06,776,6,10,279,40,1,758.0,768.0,785.0,783.0,764.0,774.1428571428571,779.4642857142857
